state,year,totals,pct
NJ,2010,50522,19.2668540437829
NJ,2011,60256,42.47709771640999
NJ,2012,85851,39.85975702088502
NJ,2013,120071,-23.112158639471648
NJ,2014,92320,-2.4761698440207924
NJ,2015,90034,35.341093364728884
NJ,2016,121853,-14.865452635552678
NJ,2017,103739,-10.23241018324834
NJ,2018,93124,-2.004853743395907
NJ,2019,91257,-34.12669713008317
NM,2000,84034,0.9995954018611419
NM,2001,84874,-5.675471875957305
NM,2002,80057,-1.145433878361668
NM,2003,79140,3.040181956027288
NM,2004,81546,0.6192823682338755
NM,2005,82051,10.079097146896432
NM,2006,90321,3.3026649394935825
NM,2007,93304,13.74753493955243
NM,2008,106131,0.681233569833517
NM,2009,106854,2.0729219308589286
NM,2010,109069,6.006289596493963
NM,2011,115620,24.04341809375541
NM,2012,143419,9.004385750841948
NM,2013,156333,-10.588295497431766
NM,2014,139780,5.8177135498640675
NM,2015,147912,8.99453729244415
NM,2016,161216,-0.8913507344184168
NM,2017,159779,-1.8312794547468703
NM,2018,156853,-0.015300950571550676
NM,2019,156829,-33.52632485063349
NY,2000,163974,7.31396440899168
NY,2001,175967,-8.547057118664291
NY,2002,160927,-6.273652028559528
NY,2003,150831,6.226173664564971
NY,2004,160222,-0.8993771142539742
NY,2005,158781,25.339303820986146
NY,2006,199015,6.61206441725497
NY,2007,212174,4.5933997568033735
NY,2008,221920,8.672043979812539
NY,2009,241165,0.13683577633569755
NY,2010,241495,12.564235284374426
NY,2011,271837,24.566927975220445
NY,2012,338619,4.265856316390981
NY,2013,353064,3.501631432261565
NY,2014,365427,-5.303111154895501
NY,2015,346048,16.969900129461802
NY,2016,404772,-5.5035921457017745
NY,2017,382495,-6.243480306932114
NY,2018,358614,-0.9034783918084655
NY,2019,355374,-35.25384524472809
NC,2000,290884,-0.45138268175629603
NC,2001,289571,-7.132965662998025
NC,2002,268916,-1.646610837584972
NC,2003,264488,4.53404313239163
NC,2004,276480,-1.7914496527777768
NC,2005,271527,6.812213886648477
NC,2006,290024,-0.2789424323504264
NC,2007,289215,20.14349186591291
NC,2008,347473,6.039893747140068
NC,2009,368460,-9.993757802746572
NC,2010,331637,13.139064700259627
NC,2011,375211,30.40849015620544
NC,2012,489307,17.435883811186017
NC,2013,574622,105.76117865309715
NC,2014,1182349,-55.01531273760962
NC,2015,531876,13.079928404364939
NC,2016,601445,-10.579853519440686
NC,2017,537813,-1.468354242087866
NC,2018,529916,0.08473041010272908
NC,2019,530365,-23.00378041537432
ND,2000,32358,-0.7818777427529566
ND,2001,32105,-2.38592119607538
ND,2002,31339,6.554133826861097
ND,2003,33393,3.8840475548767683
ND,2004,34690,3.7763044104929477
ND,2005,36000,9.544444444444444
ND,2006,39436,7.2902931331778165
ND,2007,42311,10.685164614402876
ND,2008,46832,2.412880081995228
ND,2009,47962,-1.8327008882031648
ND,2010,47083,29.626404434721664
ND,2011,61032,39.05328352339757
ND,2012,84867,1.1135070168616812
ND,2013,85812,-17.787721996923512
ND,2014,70548,-1.5861541078414643
ND,2015,69429,3.7549150931167175
ND,2016,72036,-7.022877450163811
ND,2017,66977,-6.932230467175304
ND,2018,62334,-3.1202874835563277
ND,2019,60389,-33.38356323171438
OH,2000,274165,6.563200992103302
OH,2001,292159,1.6682696750741854
OH,2002,297033,0.5383240246033205
OH,2003,298632,9.512711296846966
OH,2004,327040,-4.244434931506847
OH,2005,313159,3.8232974303788136
OH,2006,325132,0.3020311750304483
OH,2007,326114,7.328725537695413
OH,2008,350014,13.018336409400778
OH,2009,395580,-0.5890085444157922
OH,2010,393250,19.255944055944063
OH,2011,468974,34.168418718308466
OH,2012,629215,8.218971257837149
OH,2013,680930,-12.415519950655717
OH,2014,596389,25.505668280266747
OH,2015,748502,16.996881771858984
OH,2016,875724,-14.005782643846686
OH,2017,753072,-4.726905262710601
OH,2018,717475,-11.008049060942893
OH,2019,638495,-26.523308718157544
OK,2000,156988,4.54684434479069
OK,2001,164126,-2.8252683913578602
OK,2002,159489,5.05489406792945
OK,2003,167551,3.364348765450509
OK,2004,173188,5.10601196387741
OK,2005,182031,4.784899275398136
OK,2006,190741,-0.8702900792173729
OK,2007,189081,17.204795828242926
OK,2008,221612,5.843546378354958
OK,2009,234562,-0.278391214263185
OK,2010,233909,16.205874934269303
OK,2011,271816,35.376872590281664
OK,2012,367976,3.439898254233964
OK,2013,380634,-8.443544192058516
OK,2014,348495,3.0935881433019174
OK,2015,359276,1.4790857168305083
OK,2016,364590,-8.293974053045883
OK,2017,334351,-0.6161189887274099
OK,2018,332291,8.35171581535461
OK,2019,360043,-33.65431351255267
OR,2000,135336,4.403115209552522
OR,2001,141295,-2.676669379666652
OR,2002,137513,3.9610800433413473
OR,2003,142960,4.706211527700055
OR,2004,149688,5.5829458607236315
OR,2005,158045,3.5812585023252907
OR,2006,163705,-0.6572798631685028
OR,2007,162629,10.611883489414552
OR,2008,179887,2.866243808613178
OR,2009,185043,-0.11240630556140774
OR,2010,184835,13.496361619823084
OR,2011,209781,27.295131589610122
OR,2012,267041,2.719058122161022
OR,2013,274302,-11.395469227347954
OR,2014,243044,13.61152713088989
OR,2015,276126,17.594141804828233
OR,2016,324708,5.068861869741426
OR,2017,341167,5.426960989779195
OR,2018,359682,-0.5510423095956951
OR,2019,357700,-27.801230081073523
PA,2000,481294,5.939612793843274
PA,2001,509881,11.340097003026205
PA,2002,567702,-9.125562354897465
PA,2003,515896,-2.1483012079954067
PA,2004,504813,-4.325562138851414
PA,2005,482977,7.759582754458294
PA,2006,520454,8.09850630411142
PA,2007,562603,6.388341334831127
PA,2008,598544,7.209495041300218
PA,2009,641696,-2.3405163815887864
PA,2010,626677,14.721618952027926
PA,2011,718934,34.718068696152926
PA,2012,968534,7.867250917365842
PA,2013,1044731,-13.926072835974047
PA,2014,899241,10.47416654712141
PA,2015,993429,15.078178712318646
PA,2016,1143220,-7.047549902905825
PA,2017,1062651,-3.8307967526497455
PA,2018,1021943,-3.3325733431316618
PA,2019,987886,-37.02704563077116
RI,2000,9414,8.69980879541108
RI,2001,10233,-6.957881364213813
RI,2002,9521,1.4599306795504585
RI,2003,9660,4.0786749482401685
RI,2004,10054,-4.028247463696044
RI,2005,9649,2.974401492382639
RI,2006,9936,2.8784219001610323
RI,2007,10222,21.3558990412835
RI,2008,12405,19.298669891172903
RI,2009,14799,0.24325967970808549
RI,2010,14835,16.420626895854397
